"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"1082","ENSMUSG00000089774",1.16248085366146,6.06145312319785,5.51620755139624e-07,"Slc5a3","solute carrier family 5 (inositol transporters), member 3","53881"
"1081","ENSMUSG00000089633",-2.25319910725773,0.69424782936676,5.4251130106121e-08,"A230009B12Rik","RIKEN cDNA A230009B12 gene","319750"
"1080","ENSMUSG00000087478",-1.99558410342274,2.2354584699319,3.86851170446047e-10,"4930506C21Rik","RIKEN cDNA 4930506C21 gene","75060"
"1078","ENSMUSG00000086782",1.13413554517627,1.13877449831812,0.00195308251023862,"E130102H24Rik","RIKEN cDNA E130102H24 gene","77866"
"1076","ENSMUSG00000086247",1.15410576558477,0.674767183159058,1.5399375737406e-06,"Gm15787","predicted gene 15787","100504007"
"1073","ENSMUSG00000085584",1.13121608596369,0.739807542674143,1.21148962170273e-05,"Rgag1","retrotransposon gag domain containing 1","209540"
"1072","ENSMUSG00000085396",1.16722488008556,5.11963940275505,0.00680930430219143,"Firre","functional intergenic repeating RNA element","103012"
"1058","ENSMUSG00000079484",2.87460083655911,2.38999231197223,1.25759270991012e-13,"Phyhd1","phytanoyl-CoA dioxygenase domain containing 1","227696"
"1057","ENSMUSG00000079419",4.71024953815844,2.5953547488257,3.66455649061939e-42,"Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C","73656"
"1052","ENSMUSG00000079017",2.3301936008197,2.34588450317334,1.85014944038027e-15,"Ifi27l2a","interferon, alpha-inducible protein 27 like 2A","76933"
"1051","ENSMUSG00000079014",4.7561518990319,1.43800917142197,1.54983678328879e-31,"Serpina3i","serine (or cysteine) peptidase inhibitor, clade A, member 3I","628900"
"1050","ENSMUSG00000079012",1.69103483247712,2.57689052108661,0.00349683891990725,"Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M","20717"
"1049","ENSMUSG00000078963",-1.18289931519667,0.757847773518535,1.75987988874772e-06,"Hsbp1l1","heat shock factor binding protein 1-like 1","66255"
"1047","ENSMUSG00000078920",1.50797813431689,1.03024200028082,0.00514952685981799,"Ifi47","interferon gamma inducible protein 47","15953"
"1044","ENSMUSG00000078486",-1.15768178933163,1.68541603234821,0.000227209293504005,"Perm1","PPARGC1 and ESRR induced regulator, muscle 1","74183"
"1041","ENSMUSG00000075555",-1.03553723876038,1.37575869070524,0.0158951275608297,"Gm10863","predicted gene 10863","100041655"
"1040","ENSMUSG00000075470",1.0941995416531,4.00648859686573,0.000192815384213074,"Alg10b","asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase)","380959"
"1038","ENSMUSG00000075010",1.0515850493078,1.91069863821963,0.00532555759214444,"AW112010","expressed sequence AW112010","107350"
"1037","ENSMUSG00000074971",1.68363762894449,5.24800888073468,1.17543507283078e-11,"Fibin","fin bud initiation factor homolog (zebrafish)","67606"
"1036","ENSMUSG00000074934",1.21244907062699,1.12048432674542,3.18961394893893e-05,"Grem1","gremlin 1, DAN family BMP antagonist","23892"
"1035","ENSMUSG00000074896",2.34051501185017,4.12468224676837,6.08134434850062e-08,"Ifit3","interferon-induced protein with tetratricopeptide repeats 3","15959"
"1031","ENSMUSG00000074466",1.00286886153049,3.22407020381669,0.000123386862188511,"Gm15417","predicted gene 15417","545539"
"1029","ENSMUSG00000074340",1.62902283686396,0.699487147834809,0.000122167876711315,"Ovgp1","oviductal glycoprotein 1","12659"
"1028","ENSMUSG00000074151",3.38179717924776,1.94045745851907,1.96250306126746e-15,"Nlrc5","NLR family, CARD domain containing 5","434341"
"1027","ENSMUSG00000074063",1.02717912725127,0.653679489342376,0.000921491765530049,"Osgin1","oxidative stress induced growth inhibitor 1","71839"
"1026","ENSMUSG00000073940",-3.46827854262906,4.93951280329597,4.56596793258706e-08,"Hbb-b2","hemoglobin, beta adult minor chain","15130"
"1024","ENSMUSG00000073514",1.04015808534883,2.27171270853059,0.0263005190443278,"Dok6","docking protein 6","623279"
"1020","ENSMUSG00000073411",1.22178870697307,8.56888839916854,1.02293759315102e-07,"H2-D1","histocompatibility 2, D region locus 1","14964"
"1017","ENSMUSG00000073402",1.28104706998955,3.452451391492,1.73602861588833e-05,"Gm8909","predicted gene 8909","667977"
"1015","ENSMUSG00000072620",3.44022074026216,2.51439567242452,2.82961376315408e-30,"Slfn2","schlafen 2","20556"
"1014","ENSMUSG00000072492",-1.30884033287581,0.926509877278695,3.86626404306881e-07,"Gm10364","glyceraldehyde-3-phosphate dehydrogenase pseudogene","100151693"
"1009","ENSMUSG00000071637",2.68194758891135,4.67604577932411,1.82671803251355e-28,"Cebpd","CCAAT/enhancer binding protein (C/EBP), delta","12609"
"1007","ENSMUSG00000071350",2.67888007010785,4.20452889354925,4.48613389912815e-11,"Setdb2","SET domain, bifurcated 2","239122"
"1005","ENSMUSG00000071068",3.03283852725434,1.53223764213299,2.38577167947401e-17,"Treml2","triggering receptor expressed on myeloid cells-like 2","328833"
"1003","ENSMUSG00000070576",1.06710433102061,3.74661028096451,3.31878740496606e-06,"Mn1","meningioma 1","433938"
"1002","ENSMUSG00000070570",2.11231855278718,0.682876901629419,0.00155237564361624,"Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7","72961"
"1001","ENSMUSG00000070532",1.43270930230653,4.05748276259455,2.66847291416564e-15,"Ccdc190","coiled-coil domain containing 190","78465"
"1000","ENSMUSG00000070469",1.26186683980056,2.31570502576668,0.000170506792705321,"Adamtsl3","ADAMTS-like 3","269959"
"998","ENSMUSG00000070337",1.85693617093456,2.94996513953179,3.79260910295989e-13,"Gpr179","G protein-coupled receptor 179","217143"
"996","ENSMUSG00000069919",-2.9911314131522,6.65170566320572,1.45770772000531e-06,"Hba-a1","hemoglobin alpha, adult chain 1","15122"
"992","ENSMUSG00000069793",2.88598803860774,1.45567081796287,4.33486962282987e-11,"Slfn9","schlafen 9","237886"
"988","ENSMUSG00000068758",1.15008323964087,1.67930640467593,1.4993934017391e-06,"Il3ra","interleukin 3 receptor, alpha chain","16188"
"987","ENSMUSG00000068748",1.05058827883322,7.69745935230085,1.98986769872989e-08,"Ptprz1","protein tyrosine phosphatase, receptor type Z, polypeptide 1","19283"
"986","ENSMUSG00000068744",2.56459349041178,0.610076799920697,6.26053291635425e-15,"Psrc1","proline/serine-rich coiled-coil 1","56742"
"985","ENSMUSG00000068699",1.97547495669728,5.21882144102545,2.52277185917488e-26,"Flnc","filamin C, gamma","68794"
"984","ENSMUSG00000068335",1.59712756335597,2.32866389784903,2.58245702701255e-14,"Dok1","docking protein 1","13448"
"983","ENSMUSG00000068323",1.35942056270384,1.88028289903659,1.32152530254646e-07,"Slc4a5","solute carrier family 4, sodium bicarbonate cotransporter, member 5","232156"
"981","ENSMUSG00000068129",5.50883093416533,2.22395796785236,1.39228797017915e-61,"Cst7","cystatin F (leukocystatin)","13011"
"980","ENSMUSG00000067212",1.73665322904843,4.17228619563211,1.55122179203048e-09,"H2-T23","histocompatibility 2, T region locus 23","15040"
"978","ENSMUSG00000067144",-1.06689921379595,1.13789525080844,2.39541034216908e-05,"Slc22a7","solute carrier family 22 (organic anion transporter), member 7","108114"
"976","ENSMUSG00000066687",3.05054015721342,5.17835854976046,2.46040936112942e-21,"Zbtb16","zinc finger and BTB domain containing 16","235320"
"974","ENSMUSG00000066438",-1.01743270353693,4.49366548318416,5.06655874570559e-10,"Plekhd1","pleckstrin homology domain containing, family D (with coiled-coil domains) member 1","217682"
"973","ENSMUSG00000066363",3.56958246372417,0.588932126321751,1.29004952104796e-13,"Serpina3f","serine (or cysteine) peptidase inhibitor, clade A, member 3F","238393"
"971","ENSMUSG00000066043",1.23013898304165,5.40649608902904,5.17823766931479e-11,"Phactr4","phosphatase and actin regulator 4","100169"
"970","ENSMUSG00000066000",1.73397536217229,1.35737922033271,0.0147018107800032,"Zfp979","zinc finger protein 979","112422"
"966","ENSMUSG00000064267",2.68889472528117,1.88874243979329,5.15241736571783e-19,"Hvcn1","hydrogen voltage-gated channel 1","74096"
"965","ENSMUSG00000064179",-1.18711362652745,1.2899306501219,0.00634779817101244,"Tnnt1","troponin T1, skeletal, slow","21955"
"964","ENSMUSG00000063796",-1.4083222308457,4.2668038061711,1.74732378760749e-05,"Slc22a8","solute carrier family 22 (organic anion transporter), member 8","19879"
"961","ENSMUSG00000063594",-1.28477614918258,2.58930508017506,1.18093025796262e-07,"Gng8","guanine nucleotide binding protein (G protein), gamma 8","14709"
"959","ENSMUSG00000063406",1.08672313445363,4.95908795747823,2.91476097537852e-05,"Tmed5","transmembrane p24 trafficking protein 5","73130"
"958","ENSMUSG00000063297",1.17492203669779,7.14908230166353,3.42014190575214e-08,"Luzp2","leucine zipper protein 2","233271"
"956","ENSMUSG00000063260",1.10195110529745,1.70069820886773,0.00204044138184566,"Syt10","synaptotagmin X","54526"
"954","ENSMUSG00000063193",4.46510454726776,0.604268728275259,1.50702056629758e-15,"Cd300lb","CD300 molecule like family member B","217304"
"953","ENSMUSG00000062585",2.65201873201898,1.17055844759663,2.77205601575062e-25,"Cnr2","cannabinoid receptor 2 (macrophage)","12802"
"952","ENSMUSG00000062488",1.98934383512389,3.64453423203841,2.52916142128629e-07,"Ifit3b","interferon-induced protein with tetratricopeptide repeats 3B","667370"
"951","ENSMUSG00000062480",1.4227171615645,1.89303144068362,4.15043438412349e-10,"Acat3","acetyl-Coenzyme A acetyltransferase 3","224530"
"950","ENSMUSG00000062380",-1.07148177213748,8.66412008458467,7.90079726921801e-11,"Tubb3","tubulin, beta 3 class III","22152"
"949","ENSMUSG00000061882",1.01969059771586,1.25135631012777,0.00444433996844282,"Ccdc62","coiled-coil domain containing 62","208908"
"948","ENSMUSG00000061816",2.51762605222566,1.23669442656891,0.0275835068818452,"Myl1","myosin, light polypeptide 1","17901"
"946","ENSMUSG00000061723",2.52943991309017,3.19175173431957,0.0382458271449826,"Tnnt3","troponin T3, skeletal, fast","21957"
"945","ENSMUSG00000061577",1.71241119958151,0.888980918549481,5.48947599748046e-07,"Adgrg5","adhesion G protein-coupled receptor G5","382045"
"943","ENSMUSG00000061259",-2.13672988222662,0.536718607554459,9.30392137105396e-07,"Tmprss11d","transmembrane protease, serine 11d","231382"
"938","ENSMUSG00000060594",-1.00071846855737,2.73644404344197,5.9178598008175e-07,"Layn","layilin","244864"
"937","ENSMUSG00000060591",1.05350459251903,1.98212222407576,5.35578993121884e-06,"Ifitm2","interferon induced transmembrane protein 2","80876"
"936","ENSMUSG00000060550",2.14753684491621,1.26007530736334,6.79663423808263e-08,"H2-Q7","histocompatibility 2, Q region locus 7","15018"
"934","ENSMUSG00000060284",-1.90620857207175,2.362761708636,2.16017697401583e-10,"Sp7","Sp7 transcription factor 7","170574"
"932","ENSMUSG00000060224",1.05155276039859,1.99307598493032,1.53664139305326e-05,"Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2","74580"
"931","ENSMUSG00000060002",1.02339725578754,6.92782686867562,4.97239408384665e-07,"Chpt1","choline phosphotransferase 1","212862"
"930","ENSMUSG00000059743",-1.29228307171293,1.71164734693582,2.78437703923674e-08,"Fdps","farnesyl diphosphate synthetase","110196"
"926","ENSMUSG00000059336",1.40023756540787,5.96765710682775,1.23038306767238e-22,"Slc14a1","solute carrier family 14 (urea transporter), member 1","108052"
"925","ENSMUSG00000059327",1.26282501852994,2.74083059952932,7.31862149429e-08,"Eda","ectodysplasin-A","13607"
"924","ENSMUSG00000059326",1.27501653024305,3.48526113558993,4.51340259602681e-09,"Csf2ra","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)","12982"
"923","ENSMUSG00000058966",-1.14873217628591,6.44721303372601,5.70819672208801e-14,"Fam57b","family with sequence similarity 57, member B","68952"
"920","ENSMUSG00000058669",-2.01682590125699,2.34467209388642,3.7283347098282e-06,"Nkx2-9","NK2 homeobox 9","18094"
"919","ENSMUSG00000058665",-1.26158960241746,1.20126573134958,3.39227290704868e-09,"En1","engrailed 1","13798"
"918","ENSMUSG00000058624",1.04167120825487,2.20099726019544,0.000379594644386688,"Gda","guanine deaminase","14544"
"917","ENSMUSG00000058454",-1.43670457045125,5.61156931625032,1.4652303264519e-13,"Dhcr7","7-dehydrocholesterol reductase","13360"
"916","ENSMUSG00000058258",-1.21594199537796,3.47662342856879,1.84942785101202e-05,"Idi1","isopentenyl-diphosphate delta isomerase","319554"
"912","ENSMUSG00000058056",1.21218253720369,4.11648403336755,2.60267105155139e-11,"Palld","palladin, cytoskeletal associated protein","72333"
"910","ENSMUSG00000057615",-1.14485271415717,2.30102299044706,3.99974998415123e-07,"Ldoc1","leucine zipper, down-regulated in cancer 1","434784"
"909","ENSMUSG00000057606",-1.18460522166089,1.48100956895908,9.49887463168259e-09,"Colq","collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase","382864"
"907","ENSMUSG00000057191",3.18289965759497,1.1037709490631,3.40900448941762e-23,"AB124611","cDNA sequence AB124611","382062"
"906","ENSMUSG00000057182",1.06847586340786,3.60835394503538,0.000105059663316212,"Scn3a","sodium channel, voltage-gated, type III, alpha","20269"
"905","ENSMUSG00000057143",2.18819873840655,1.19737564134902,3.50100034305618e-05,"Trim12c","tripartite motif-containing 12C","319236"
"904","ENSMUSG00000056870",1.09656266985284,2.43963808727857,0.000750872170542185,"Gulp1","GULP, engulfment adaptor PTB domain containing 1","70676"
"903","ENSMUSG00000056737",2.48301066493461,4.37172068875287,5.87819129345099e-28,"Capg","capping protein (actin filament), gelsolin-like","12332"
"902","ENSMUSG00000056596",-1.11453825352842,7.06100128914556,1.22639123721097e-13,"Trnp1","TMF1-regulated nuclear protein 1","69539"
"898","ENSMUSG00000056328",3.91522755712995,1.60786427246616,0.00118335236995959,"Myh1","myosin, heavy polypeptide 1, skeletal muscle, adult","17879"
"895","ENSMUSG00000056153",1.43778825912539,4.14851868555663,1.033518586729e-12,"Socs6","suppressor of cytokine signaling 6","54607"
"893","ENSMUSG00000055320",1.78139771263472,4.99015085583011,1.65957550040692e-15,"Tead1","TEA domain family member 1","21676"
"892","ENSMUSG00000055172",1.55024365011001,0.888182828970893,1.02711577832597e-05,"C1ra","complement component 1, r subcomponent A","50909"
"884","ENSMUSG00000054072",2.87316648835418,1.98386010367525,1.54446405621654e-05,"Iigp1","interferon inducible GTPase 1","60440"
"883","ENSMUSG00000054008",1.02448317333752,6.9454026291535,1.19350451747642e-08,"Ndst1","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1","15531"
"879","ENSMUSG00000053175",2.5956095103337,1.85772631949716,8.39562420999669e-18,"Bcl3","B cell leukemia/lymphoma 3","12051"
"875","ENSMUSG00000052942",2.07373349050841,2.43887714533985,1.08292567459429e-13,"Glis3","GLIS family zinc finger 3","226075"
"874","ENSMUSG00000052837",1.6140430929117,5.24470863028805,3.87042859273617e-09,"Junb","jun B proto-oncogene","16477"
"873","ENSMUSG00000052776",2.39578652327352,1.15467032229288,8.89478195919422e-09,"Oas1a","2'-5' oligoadenylate synthetase 1A","246730"
"872","ENSMUSG00000052631",1.46054999233303,1.01860602286557,2.97883956857117e-08,"Sh2d6","SH2 domain containing 6","71130"
"871","ENSMUSG00000052613",1.01936933439002,3.85504491314063,0.00111883966807892,"Pcdh15","protocadherin 15","11994"
"870","ENSMUSG00000052430",1.11217278548172,4.88323149698625,2.8897083239398e-09,"Bmpr1b","bone morphogenetic protein receptor, type 1B","12167"
"869","ENSMUSG00000052397",1.54777715192278,5.62917717747476,5.63682945778857e-19,"Ezr","ezrin","22350"
"868","ENSMUSG00000052387",1.0186480385572,6.2448875440582,9.45726531294287e-05,"Trpm3","transient receptor potential cation channel, subfamily M, member 3","226025"
"866","ENSMUSG00000052305",-3.06911974949602,7.1862283109538,1.23641590476937e-06,"Hbb-b1","hemoglobin, beta adult major chain","15129"
"856","ENSMUSG00000051136",1.32710807459762,0.776890835362954,2.83544267927998e-06,"Ghsr","growth hormone secretagogue receptor","208188"
"855","ENSMUSG00000051048",1.60853199829641,4.08531983524289,7.26863725224071e-16,"P4ha3","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III","320452"
"854","ENSMUSG00000050944",1.04531201840161,0.853984515239557,0.000772044233064972,"Efcab5","EF-hand calcium binding domain 5","319634"
"853","ENSMUSG00000050860",-1.2837628126226,1.95646347762427,2.9739255140828e-09,"Phospho1","phosphatase, orphan 1","237928"
"852","ENSMUSG00000050822",-1.15284389777377,5.04932886783449,1.07864197742027e-12,"Slc29a4","solute carrier family 29 (nucleoside transporters), member 4","243328"
"851","ENSMUSG00000050777",1.51376070279372,2.64655850210542,1.68442509364464e-12,"Tmem37","transmembrane protein 37","170706"
"850","ENSMUSG00000050592",-1.37910252148106,3.01122014324806,1.93352367754482e-10,"Fam78a","family with sequence similarity 78, member A","241303"
"849","ENSMUSG00000050545",1.01041580121555,1.91706640842231,3.39174030411708e-05,"Fam228b","family with sequence similarity 228, member B","207921"
"848","ENSMUSG00000050370",3.04907320164807,0.889588819859514,1.84562253962317e-10,"Ch25h","cholesterol 25-hydroxylase","12642"
"847","ENSMUSG00000050359",3.96878047060979,1.03217221023412,1.90932910570603e-12,"Sprr1a","small proline-rich protein 1A","20753"
"846","ENSMUSG00000050335",3.47935469057402,4.25493377742545,1.49320632696523e-40,"Lgals3","lectin, galactose binding, soluble 3","16854"
"845","ENSMUSG00000050315",1.19033405119651,3.55925503876913,2.28511013045863e-10,"Synpo2","synaptopodin 2","118449"
"843","ENSMUSG00000049988",1.57964656091977,0.874919149523619,3.56878527902058e-10,"Lrrc25","leucine rich repeat containing 25","211228"
"841","ENSMUSG00000049796",1.04753169573838,0.545349643024988,0.00148216566500344,"Crh","corticotropin releasing hormone","12918"
"840","ENSMUSG00000049723",4.49118132964103,1.12850319707625,9.58836835283655e-23,"Mmp12","matrix metallopeptidase 12","17381"
"837","ENSMUSG00000049598",-1.14162876878138,0.640458871588798,3.20936033988474e-06,"Vsig8","V-set and immunoglobulin domain containing 8","240916"
"836","ENSMUSG00000049502",1.05159014163876,3.14473791979417,2.93354299034245e-05,"Dtx3l","deltex 3-like, E3 ubiquitin ligase","209200"
"835","ENSMUSG00000049404",1.2553886627222,3.04215600816293,1.13460735567299e-07,"Rarres1","retinoic acid receptor responder (tazarotene induced) 1","109222"
"834","ENSMUSG00000049265",-1.02821512145858,5.06048417057815,9.43479390870565e-13,"Kcnk3","potassium channel, subfamily K, member 3","16527"
"833","ENSMUSG00000049148",1.04836343100134,2.0859679246329,0.0282770047397319,"Plcxd3","phosphatidylinositol-specific phospholipase C, X domain containing 3","239318"
"832","ENSMUSG00000049134",1.28072002608184,1.82230486928857,0.00106889905890135,"Nrap","nebulin-related anchoring protein","18175"
"830","ENSMUSG00000049097",-1.01434693626038,4.39869060983129,7.38851015455049e-08,"Ankrd34a","ankyrin repeat domain 34A","545554"
"829","ENSMUSG00000048960",1.12326352141187,4.96754674577018,1.31792166385374e-05,"Prex2","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2","109294"
"828","ENSMUSG00000048899",-1.2765853435703,6.30402020461973,3.85040769658141e-20,"Rimkla","ribosomal modification protein rimK-like family member A","194237"
"826","ENSMUSG00000048782",-1.26726512569022,4.15724303931093,9.18206297634414e-07,"Insc","inscuteable homolog (Drosophila)","233752"
"823","ENSMUSG00000048636",4.99106419818615,1.47249944043738,9.57198412746526e-13,"A730049H05Rik","RIKEN cDNA A730049H05 gene","74516"
"822","ENSMUSG00000048612",1.63919521992132,3.25236383976141,2.83353789099486e-13,"Myof","myoferlin","226101"
"821","ENSMUSG00000048534",3.15640780750665,1.02038503416356,7.65746407874057e-12,"Jaml","junction adhesion molecule like","270152"
"820","ENSMUSG00000048489",-1.07583161070249,0.82693931261785,0.0468604130805018,"8430408G22Rik","RIKEN cDNA 8430408G22 gene","213393"
"819","ENSMUSG00000048442",-1.08621124740488,1.35646255180365,0.0012950668226244,"Smim5","small integral membrane protein 5","66528"
"818","ENSMUSG00000048368",1.05785277855921,1.20459989510365,0.00673978813369545,"Omd","osteomodulin","27047"
"815","ENSMUSG00000047959",1.13364049528541,0.76558641016606,0.0352878657924129,"Kcna3","potassium voltage-gated channel, shaker-related subfamily, member 3","16491"
"814","ENSMUSG00000047935",-1.38527065932528,0.91330635008757,3.87931640029634e-08,"Gm5607","predicted gene 5607","434280"
"812","ENSMUSG00000047773",1.22709895004129,2.14970834800611,0.000491079264397109,"Ankfn1","ankyrin-repeat and fibronectin type III domain containing 1","382543"
"811","ENSMUSG00000047766",-1.15958113756773,7.38035267062143,1.21208991049596e-15,"Lrrc49","leucine rich repeat containing 49","102747"
"808","ENSMUSG00000047428",-1.4012362983371,3.56809699460147,2.96971433697383e-06,"Dlk2","delta-like 2 homolog (Drosophila)","106565"
"807","ENSMUSG00000047420",-1.28647180518002,1.28386305071539,0.0023522005730325,"Fam180a","family with sequence similarity 180, member A","208164"
"804","ENSMUSG00000047369",1.22005510961394,3.50730255419704,4.94145632923156e-08,"Dnah14","dynein, axonemal, heavy chain 14","240960"
"803","ENSMUSG00000047293",-1.27101249748019,2.52966425128813,0.000816596996143907,"Gpr15","G protein-coupled receptor 15","71223"
"802","ENSMUSG00000047216",1.17180063672783,4.27781075753377,0.000463612879842276,"Cdh19","cadherin 19, type 2","227485"
"800","ENSMUSG00000046879",1.69906815954741,4.82708202949942,4.0954193414071e-11,"Irgm1","immunity-related GTPase family M member 1","15944"
"798","ENSMUSG00000046768",2.89014207860432,5.1770452919224,1.00247482001234e-52,"Rhoj","ras homolog family member J","80837"
"797","ENSMUSG00000046718",2.49208411644278,3.84200993618328,8.92860614243603e-14,"Bst2","bone marrow stromal cell antigen 2","69550"
"794","ENSMUSG00000046337",-1.62097488378426,0.786475445391035,1.24331279464392e-05,"Fam178b","family with sequence similarity 178, member B","381337"
"793","ENSMUSG00000046223",2.79175130371206,1.83734360310402,5.20177787169013e-28,"Plaur","plasminogen activator, urokinase receptor","18793"
"792","ENSMUSG00000046186",4.35211677526797,5.41576776700023,1.02050274424643e-52,"Cd109","CD109 antigen","235505"
"791","ENSMUSG00000045932",1.66984353063156,4.79082411082924,1.7597303166511e-09,"Ifit2","interferon-induced protein with tetratricopeptide repeats 2","15958"
"790","ENSMUSG00000045903",-1.21543510311294,0.988905650866779,1.40077471459212e-06,"Npas4","neuronal PAS domain protein 4","225872"
"788","ENSMUSG00000045667",-2.11857401882877,2.33031938551215,4.92594834223044e-18,"Smtnl2","smoothelin-like 2","276829"
"787","ENSMUSG00000045502",2.29552526478707,1.4951451206884,1.20397407131888e-10,"Hcar2","hydroxycarboxylic acid receptor 2","80885"
"783","ENSMUSG00000045094",1.54286370642648,3.88141391117242,9.15022009870885e-11,"Arhgef37","Rho guanine nucleotide exchange factor (GEF) 37","328967"
"782","ENSMUSG00000044933",-1.03769008187457,2.77299740236457,1.72473938578674e-08,"Sstr3","somatostatin receptor 3","20607"
"781","ENSMUSG00000044847",-1.12218954875946,5.54493847816398,8.89839390666797e-15,"Lsm11","U7 snRNP-specific Sm-like protein LSM11","72290"
"777","ENSMUSG00000044734",-1.58852651552034,5.82830783788296,7.54210265750471e-12,"Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a","66222"
"772","ENSMUSG00000044338",-1.34579237023098,4.74726045930532,0.000130316245054761,"Aplnr","apelin receptor","23796"
"767","ENSMUSG00000043659",1.79352790655867,1.71983199924789,0.00568240536610433,"Npsr1","neuropeptide S receptor 1","319239"
"766","ENSMUSG00000043631",1.1364150985581,4.10631917723163,3.25171827380169e-08,"Ecm2","extracellular matrix protein 2, female organ and adipocyte specific","407800"
"765","ENSMUSG00000043587",1.15156431671221,3.76307283720992,8.57416695377572e-11,"Pxylp1","2-phosphoxylose phosphatase 1","235534"
"760","ENSMUSG00000043157",2.78022006891936,1.91575150589429,2.00809956872704e-22,"Arl11","ADP-ribosylation factor-like 11","219144"
"759","ENSMUSG00000043154",1.00028883625285,6.58309810243569,4.77491465092e-08,"Ppp2r3a","protein phosphatase 2, regulatory subunit B'', alpha","235542"
"758","ENSMUSG00000043144",-2.60109393317922,1.33799714767476,6.88056580262131e-24,"Aqp6","aquaporin 6","11831"
"757","ENSMUSG00000043099",-1.10532523413747,1.65734164498181,9.28535807193875e-06,"Hic1","hypermethylated in cancer 1","15248"
"754","ENSMUSG00000042918",1.31464210911717,1.1932288514169,3.39023384784755e-06,"Mamstr","MEF2 activating motif and SAP domain containing transcriptional regulator","74490"
"753","ENSMUSG00000042826",-1.45384159926567,5.11156859718247,4.04287031482544e-20,"Fgf11","fibroblast growth factor 11","14166"
