"","NA.","logFC","logCPM","PValue","symbol","name","entrez","GOID","term"
"3210","ENSMUSG00000094942",0.593095812851245,0.516347622692829,0.0217934808559481,"Gm3604","predicted gene 3604","100041979","GO:0003700","transcription factor activity, sequence-specific DNA binding"
"3208","ENSMUSG00000094500",-0.539465063461672,2.28986887056953,0.000332517688630065,"Smim18","small integral membrane protein 18","72632","GO:0003674","molecular_function"
"3205","ENSMUSG00000094002",-0.537080437095115,4.26646536427434,7.01101247413399e-06,"Gm9866","predicted gene 9866","636791","GO:0003674","molecular_function"
"3201","ENSMUSG00000093536",-0.681855379828741,4.9031824419709,5.60540292832055e-08,"Smim17","small integral membrane protein 17","100042450","GO:0003674","molecular_function"
"3197","ENSMUSG00000092203",0.760297260075215,3.0663031570999,1.3726355197754e-08,"1110038B12Rik","RIKEN cDNA 1110038B12 gene","68763","GO:0003674","molecular_function"
"3191","ENSMUSG00000091898",0.797244726656326,0.75085151919626,0.00010022655989807,"Tnnc1","troponin C, cardiac/slow skeletal","21924","GO:0002086","diaphragm contraction"
"3190","ENSMUSG00000091722",-0.81008824062788,0.987889877353583,2.11036614635765e-05,"Siah3","seven in absentia homolog 3 (Drosophila)","380918","GO:0005739","mitochondrion"
"3189","ENSMUSG00000091705",1.53131123546205,1.95352908825951,3.83625997813605e-08,"H2-Q2","histocompatibility 2, Q region locus 2","15013","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I"
"3179","ENSMUSG00000091337",0.525868840705502,6.77208568928352,0.000340377162431089,"Eid1","EP300 interacting inhibitor of differentiation 1","58521","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"3178","ENSMUSG00000091119",1.32842780582029,0.60315501392126,9.70389515707886e-07,"Ccdc152","coiled-coil domain containing 152","100039139","GO:0003674","molecular_function"
"3176","ENSMUSG00000090946",0.53078601461167,4.01494739819697,1.94437940664278e-05,"Ccdc71l","coiled-coil domain containing 71 like","72123","GO:0003674","molecular_function"
"3171","ENSMUSG00000090667",-0.720377210343642,0.880795750996023,0.0119099426652267,"Gm765","predicted gene 765","330390","GO:0003674","molecular_function"
"3170","ENSMUSG00000090659",-1.10957861390327,1.39220079387349,1.91854611381559e-06,"Zfp493","zinc finger protein 493","72958","GO:0003700","transcription factor activity, sequence-specific DNA binding"
"3166","ENSMUSG00000090394",0.835636514781246,1.22216674771534,6.46061456022167e-06,"4930523C07Rik","RIKEN cDNA 4930523C07 gene","67647","GO:0003674","molecular_function"
"3164","ENSMUSG00000090122",0.585224702828571,4.32147611162778,5.30287191541891e-06,"Kcne1l","potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene","66240","GO:0005249","voltage-gated potassium channel activity"
"3163","ENSMUSG00000090100",-0.707111360287411,7.06475735057216,2.19934115902994e-12,"Ttbk2","tau tubulin kinase 2","140810","GO:0004674","protein serine/threonine kinase activity"
"3161","ENSMUSG00000089847",-0.597236528177404,3.04080290341676,1.03496715110298e-05,"Timm10b","translocase of inner mitochondrial membrane 10B","14356","GO:0005739","mitochondrion"
"3160","ENSMUSG00000089824",0.540237102132286,3.12141011802245,0.0147163853676305,"Rbm12","RNA binding motif protein 12","75710","GO:0003676","nucleic acid binding"
"3158","ENSMUSG00000089715",-0.605602495841219,7.8519216090251,5.60732675088611e-10,"Cbx6","chromobox 6","494448","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"3157","ENSMUSG00000087694",-0.76961315314413,2.30173879164773,3.61396069643328e-07,"A530058N18Rik","RIKEN cDNA A530058N18 gene","320846","GO:0003674","molecular_function"
"3154","ENSMUSG00000087590",0.711785450212248,2.17253449583273,3.49776786434865e-06,"Epb41l4aos","erythrocyte membrane protein band 4.1 like 4a, opposite strand","69749","GO:0003674","molecular_function"
"3153","ENSMUSG00000087543",-0.698196038245184,1.16989277079455,0.000110426238277915,"Gm16576","predicted gene 16576","100504191","GO:0003674","molecular_function"
"3152","ENSMUSG00000087478",-1.58030801636832,2.00499598471495,3.94637382908515e-08,"4930506C21Rik","RIKEN cDNA 4930506C21 gene","75060","GO:0003674","molecular_function"
"3138","ENSMUSG00000086841",0.80717863101217,4.5009944991296,7.560021278382e-07,"2410006H16Rik","RIKEN cDNA 2410006H16 gene","69221","GO:0003674","molecular_function"
"3135","ENSMUSG00000086555",-0.858780382292553,3.12450992201976,6.50452359183964e-10,"Gm13446","predicted gene 13446","100042194","GO:0003674","molecular_function"
"3126","ENSMUSG00000086290",0.61786654683715,3.35349230228884,9.81354896935041e-06,"Snhg12","small nucleolar RNA host gene 12","100039864","GO:0003674","molecular_function"
"3125","ENSMUSG00000086247",0.924152115481301,0.704739846181755,3.80424016847729e-06,"Gm15787","predicted gene 15787","100504007","GO:0003674","molecular_function"
"3123","ENSMUSG00000086213",-0.628638378227317,1.33025533834415,0.000224034320770936,"A330040F15Rik","RIKEN cDNA A330040F15 gene","74333","GO:0003674","molecular_function"
"3121","ENSMUSG00000086171",-0.565812920535906,1.57537328313225,0.000429488970481492,"Pcsk2os1","proprotein convertase subtilisin/kexin type 2, opposite strand 1","378776","GO:0003674","molecular_function"
"3120","ENSMUSG00000086118",-0.753266285550527,1.49777569530366,3.62101791103316e-05,"Gm14169","predicted gene 14169","100504350","GO:0003674","molecular_function"
"3118","ENSMUSG00000086040",-0.770261986470063,2.60190630671546,3.43994554158287e-07,"Wipf3","WAS/WASL interacting protein family, member 3","330319","GO:0003779","actin binding"
"3112","ENSMUSG00000085795",1.01421768652777,4.6253037644299,1.47492025546355e-16,"Zfp703","zinc finger protein 703","353310","GO:0003676","nucleic acid binding"
"3110","ENSMUSG00000085622",-0.8706823070111,1.83271245534173,0.000320654594301262,"3110056K07Rik","RIKEN cDNA 3110056K07 gene","73204","GO:0003674","molecular_function"
"3107","ENSMUSG00000085408",-0.953267811784383,1.32641131848637,6.75405610400511e-06,"C530005A16Rik","RIKEN cDNA C530005A16 gene","654318","GO:0003674","molecular_function"
"3102","ENSMUSG00000085156",0.850377156718853,1.1706231389595,0.000130104109640752,"Snhg15","small nucleolar RNA host gene 15","100041286","GO:0003674","molecular_function"
"3093","ENSMUSG00000084883",-0.53445811815593,6.42970168848535,8.95585343861648e-09,"Ccdc85c","coiled-coil domain containing 85C","668158","GO:0003674","molecular_function"
"3078","ENSMUSG00000079598",-0.744762840773588,5.41803112061988,2.6290760986665e-12,"Clec2l","C-type lectin domain family 2, member L","665180","GO:0005575","cellular_component"
"3072","ENSMUSG00000079419",3.98019970324431,2.50294070493007,2.55150683283633e-51,"Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C","73656","GO:0016020","membrane"
"3071","ENSMUSG00000079330",-0.917381403506001,2.22527523613698,1.55792474087105e-09,"Lemd1","LEM domain containing 1","213409","GO:0003674","molecular_function"
"3070","ENSMUSG00000079304",-0.725504700159828,2.13816673742655,0.000631283178937718,"4933413G19Rik","RIKEN cDNA 4933413G19 gene","71149","GO:0003674","molecular_function"
"3067","ENSMUSG00000079173",0.778268932197937,0.549063619526616,0.00863072572499982,"Zan","zonadhesin","22635","GO:0005886","plasma membrane"
"3062","ENSMUSG00000079014",5.51865752523127,1.30535205137078,5.67035472034961e-45,"Serpina3i","serine (or cysteine) peptidase inhibitor, clade A, member 3I","628900","GO:0004867","serine-type endopeptidase inhibitor activity"
"3061","ENSMUSG00000079012",4.23116643565976,2.19359929446047,4.15820279086699e-07,"Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M","20717","GO:0004867","serine-type endopeptidase inhibitor activity"
"3060","ENSMUSG00000078970",-0.530961785366351,3.01069329564135,9.93026183043931e-05,"Wdr92","WD repeat domain 92","103784","GO:0005575","cellular_component"
"3059","ENSMUSG00000078963",-1.21837464249565,0.833341672324861,2.38732762820504e-08,"Hsbp1l1","heat shock factor binding protein 1-like 1","66255","GO:0003674","molecular_function"
"3051","ENSMUSG00000078670",-0.510605292002208,3.53719310156443,0.000997888807952799,"Fam174b","family with sequence similarity 174, member B","100038347","GO:0003674","molecular_function"
"3050","ENSMUSG00000078607",1.07956509609923,1.40568759210173,8.79113477434547e-08,"1810010H24Rik","RIKEN cDNA 1810010H24 gene","69066","GO:0003674","molecular_function"
"3048","ENSMUSG00000078485",-0.605160423226271,5.27692064100092,7.16181890977154e-07,"Plekhn1","pleckstrin homology domain containing, family N member 1","231002","GO:0005515","protein binding"
"3047","ENSMUSG00000078429",0.735827794550031,6.44835218750588,1.01235092183605e-12,"Ctdsp2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2","52468","GO:0001933","negative regulation of protein phosphorylation"
"3046","ENSMUSG00000078307",-0.568805204852509,6.46353889033463,3.51156403902693e-07,"AI593442","expressed sequence AI593442","330941","GO:0003674","molecular_function"
"3045","ENSMUSG00000078247",-1.07595483816623,1.66271239949525,2.43223998570437e-08,"Airn","antisense Igf2r RNA","104103","GO:0000228","nuclear chromosome"
"3044","ENSMUSG00000078235",-0.689798483771091,3.90255440402234,5.61402715284374e-08,"Fam43b","family with sequence similarity 43, member B","625638","GO:0003674","molecular_function"
"3037","ENSMUSG00000075705",0.842053304794888,5.41053838576606,4.06576330780427e-12,"Msrb1","methionine sulfoxide reductase B1","27361","GO:0002376","immune system process"
"3033","ENSMUSG00000075478",-0.598433582987182,5.5255988422014,8.41848964421039e-09,"Slitrk1","SLIT and NTRK-like family, member 1","76965","GO:0003674","molecular_function"
"3032","ENSMUSG00000075467",-0.529783551767381,5.29531098158178,5.19697554283386e-06,"Dnlz","DNL-type zinc finger","52838","GO:0005654","nucleoplasm"
"3029","ENSMUSG00000075394",-0.530754994125443,3.8655652162422,0.000123798737256447,"Hoxc4","homeobox C4","15423","GO:0001501","skeletal system development"
"3027","ENSMUSG00000075217",1.0393996226388,4.8053446943102,5.63093645791837e-09,"4833423E24Rik","RIKEN cDNA 4833423E24 gene","228151","GO:0005575","cellular_component"
"3026","ENSMUSG00000075033",-0.650727164870815,5.4727401828799,1.49520733884984e-08,"Nxpe3","neurexophilin and PC-esterase domain family, member 3","385658","GO:0003674","molecular_function"
"3024","ENSMUSG00000075010",1.8167789480353,1.66207240147938,9.20455973699987e-08,"AW112010","expressed sequence AW112010","107350","GO:0003674","molecular_function"
"3023","ENSMUSG00000074971",1.78907649427926,5.14348208513981,3.63247720540808e-16,"Fibin","fin bud initiation factor homolog (zebrafish)","67606","GO:0003674","molecular_function"
"3022","ENSMUSG00000074968",-0.850056528918728,5.52258059962633,3.9946686949423e-11,"Ano3","anoctamin 3","228432","GO:0005575","cellular_component"
"3021","ENSMUSG00000074934",0.671464744194127,1.25108704421108,0.000763611856828068,"Grem1","gremlin 1, DAN family BMP antagonist","23892","GO:0000902","cell morphogenesis"
"3019","ENSMUSG00000074909",-0.550076279472725,6.11969669450135,3.37602833438099e-09,"Ranbp6","RAN binding protein 6","240614","GO:0000060","protein import into nucleus, translocation"
"3013","ENSMUSG00000074736",-0.707654723696574,5.29123057890371,1.19356345237843e-10,"Syndig1","synapse differentiation inducing 1","433485","GO:0005768","endosome"
"3011","ENSMUSG00000074657",-0.63156130757654,10.4916677574782,2.03250202798244e-08,"Kif5a","kinesin family member 5A","16572","GO:0000932","P-body"
"3010","ENSMUSG00000074637",0.835811093579071,5.13164017192728,2.26014657977168e-11,"Sox2","SRY (sex determining region Y)-box 2","20674","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2999","ENSMUSG00000074364",1.15182532707584,4.33805842172773,2.11289046142321e-16,"Ehd2","EH-domain containing 2","259300","GO:0000166","nucleotide binding"
"2993","ENSMUSG00000074217",-0.825575203207261,2.01533012585023,1.38700816813939e-06,"2210011C24Rik","RIKEN cDNA 2210011C24 gene","70134","GO:0003674","molecular_function"
"2990","ENSMUSG00000074170",0.590930464726385,4.8034697667189,0.0016564007242101,"Plekhf1","pleckstrin homology domain containing, family F (with FYVE domain) member 1","72287","GO:0005634","nucleus"
"2988","ENSMUSG00000074151",2.19583906404723,1.97967537610847,3.35194178200165e-10,"Nlrc5","NLR family, CARD domain containing 5","434341","GO:0000166","nucleotide binding"
"2987","ENSMUSG00000074030",-0.50650678874085,4.72795918822698,6.19937729107554e-05,"Exoc8","exocyst complex component 8","102058","GO:0000145","exocyst"
"2986","ENSMUSG00000073940",-2.25717845125693,4.01533463483339,0.000219108224403538,"Hbb-b2","hemoglobin, beta adult minor chain","15130","GO:0005344","oxygen transporter activity"
"2982","ENSMUSG00000073758",0.914459845866112,0.852710394261054,2.76995674385356e-05,"Sh3d21","SH3 domain containing 21","66938","GO:0003674","molecular_function"
"2981","ENSMUSG00000073650",0.563112774329298,0.920629997442695,0.00798968198001501,"Catip","ciliogenesis associated TTC17 interacting protein","241112","GO:0003674","molecular_function"
"2974","ENSMUSG00000073436",-0.901972583876761,3.09824158676629,1.02037580294927e-08,"Eme2","essential meiotic structure-specific endonuclease subunit 2","193838","GO:0000712","resolution of meiotic recombination intermediates"
"2973","ENSMUSG00000073424",0.901215160329372,2.53231316821699,9.44061616692374e-05,"Cyp4f15","cytochrome P450, family 4, subfamily f, polypeptide 15","106648","GO:0020037","heme binding"
"2969","ENSMUSG00000073411",1.44851130216396,8.44181890203018,2.1505027555291e-13,"H2-D1","histocompatibility 2, D region locus 1","14964","GO:0001916","positive regulation of T cell mediated cytotoxicity"
"2965","ENSMUSG00000073402",1.6784895303295,3.28629949782278,6.75938436525994e-10,"Gm8909","predicted gene 8909","667977","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I"
"2964","ENSMUSG00000073207",-0.87508385338525,2.23777351447553,2.19299012372237e-10,"Ccdc160","coiled-coil domain containing 160","434778","GO:0003674","molecular_function"
"2963","ENSMUSG00000073154",-0.564168129437286,1.10952990833311,0.00266405946308891,"9330158H04Rik","RIKEN cDNA 9330158H04 gene","319472","GO:0003674","molecular_function"
"2962","ENSMUSG00000073062",0.544251886833849,2.79142554890356,0.0147787822496347,"Zxdb","zinc finger, X-linked, duplicated B","668166","GO:0003676","nucleic acid binding"
"2960","ENSMUSG00000073002",0.975324249829162,2.89859638872151,4.97198253785963e-08,"Vamp5","vesicle-associated membrane protein 5","53620","GO:0000149","SNARE binding"
"2959","ENSMUSG00000072949",0.819400606805738,3.48159750138109,7.44434272951484e-12,"Acot1","acyl-CoA thioesterase 1","26897","GO:0001676","long-chain fatty acid metabolic process"
"2952","ENSMUSG00000072591",-0.553191477510084,2.27888276105329,0.0233202651327499,"5930412G12Rik","RIKEN cDNA 5930412G12 gene","319616","GO:0003674","molecular_function"
"2950","ENSMUSG00000072258",-0.57701641462537,3.8137412280494,1.80666785431352e-05,"Taf1a","TATA-box binding protein associated factor, RNA polymerase I, A","21339","GO:0000120","RNA polymerase I transcription factor complex"
"2948","ENSMUSG00000071847",0.675904783373894,4.89561117302171,3.48356044275613e-09,"Apcdd1","adenomatosis polyposis coli down-regulated 1","494504","GO:0001942","hair follicle development"
"2943","ENSMUSG00000071656",0.538875074680651,0.776149403434897,0.047797955640678,"Lrrn4cl","LRRN4 C-terminal like","68852","GO:0003674","molecular_function"
"2941","ENSMUSG00000071637",2.82134346950158,4.54853276402099,7.60272268866186e-46,"Cebpd","CCAAT/enhancer binding protein (C/EBP), delta","12609","GO:0000978","RNA polymerase II core promoter proximal region sequence-specific DNA binding"
"2938","ENSMUSG00000071547",0.977834460430716,2.760731496484,1.43310322862816e-05,"Nt5dc2","5'-nucleotidase domain containing 2","70021","GO:0005575","cellular_component"
"2934","ENSMUSG00000071350",2.45057652067531,4.1287996644901,5.64777895371903e-12,"Setdb2","SET domain, bifurcated 2","239122","GO:0003677","DNA binding"
"2930","ENSMUSG00000071073",-0.633350204253056,3.59916946333493,1.27713229220534e-05,"Lrrc73","leucine rich repeat containing 73","224813","GO:0003674","molecular_function"
"2929","ENSMUSG00000071068",3.37333287519583,1.40197070031681,8.69496227131352e-20,"Treml2","triggering receptor expressed on myeloid cells-like 2","328833","GO:0004872","receptor activity"
"2923","ENSMUSG00000070730",-0.526640845899737,5.17508910957204,2.44073746153617e-06,"Rmdn3","regulator of microtubule dynamics 3","67809","GO:0003674","molecular_function"
"2921","ENSMUSG00000070583",-0.973306435193097,2.00785935704722,9.16461657216128e-07,"Fv1","Friend virus susceptibility 1","14349","GO:0005794","Golgi apparatus"
"2919","ENSMUSG00000070570",2.03483884770228,0.633847766142052,0.000901363371202453,"Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7","72961","GO:0005315","inorganic phosphate transmembrane transporter activity"
"2918","ENSMUSG00000070532",1.51810444515734,3.96618061273124,1.54748006729213e-23,"Ccdc190","coiled-coil domain containing 190","78465","GO:0003674","molecular_function"
"2913","ENSMUSG00000070348",1.07499399901875,5.51680840919033,4.0435594829511e-11,"Ccnd1","cyclin D1","12443","GO:0000082","G1/S transition of mitotic cell cycle"
"2912","ENSMUSG00000070337",1.74287733579283,2.89473890324896,4.46455455257462e-14,"Gpr179","G protein-coupled receptor 179","217143","GO:0005515","protein binding"
"2908","ENSMUSG00000069919",-1.93721228695444,5.89101589464203,0.000700449185805124,"Hba-a1","hemoglobin alpha, adult chain 1","15122","GO:0001701","in utero embryonic development"
"2907","ENSMUSG00000069911",-0.74162894425131,3.326875156439,3.62008924467027e-10,"Fam196b","family with sequence similarity 196, member B","574403","GO:0003674","molecular_function"
"2902","ENSMUSG00000069793",2.54900883662389,1.40261515917254,1.20439218842301e-11,"Slfn9","schlafen 9","237886","GO:0003674","molecular_function"
"2899","ENSMUSG00000069520",0.643018511793807,5.52274189774421,1.90536467447423e-07,"Tmem19","transmembrane protein 19","67226","GO:0003674","molecular_function"
"2897","ENSMUSG00000069255",-0.534216311588165,5.02816924006676,1.33082411663824e-06,"Dusp22","dual specificity phosphatase 22","105352","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2895","ENSMUSG00000069072",-0.704793883742524,6.9716519397841,9.40361116714929e-11,"Slc7a14","solute carrier family 7 (cationic amino acid transporter, y+ system), member 14","241919","GO:0003333","amino acid transmembrane transport"
"2894","ENSMUSG00000068874",1.27120361861268,3.20235639643895,1.86169802311159e-16,"Selenbp1","selenium binding protein 1","20341","GO:0001650","fibrillar center"
"2891","ENSMUSG00000068758",1.83053302393805,1.45848667379886,5.47187067613834e-17,"Il3ra","interleukin 3 receptor, alpha chain","16188","GO:0001558","regulation of cell growth"
"2890","ENSMUSG00000068748",0.612558962228312,7.80033856071651,2.45582570648657e-09,"Ptprz1","protein tyrosine phosphatase, receptor type Z, polypeptide 1","19283","GO:0002244","hematopoietic progenitor cell differentiation"
"2889","ENSMUSG00000068744",1.99776073526632,0.626462248450214,1.21112899030086e-13,"Psrc1","proline/serine-rich coiled-coil 1","56742","GO:0000922","spindle pole"
"2887","ENSMUSG00000068699",2.0663949109352,5.11045022855822,9.445268549443e-53,"Flnc","filamin C, gamma","68794","GO:0003779","actin binding"
"2886","ENSMUSG00000068615",-0.915955949644572,3.59697461516373,5.94022932083505e-14,"Gjd2","gap junction protein, delta 2","14617","GO:0001508","action potential"
"2885","ENSMUSG00000068373",-1.00237509377064,5.71531669095583,2.6451853383991e-16,"D430041D05Rik","RIKEN cDNA D430041D05 gene","241589","GO:0003674","molecular_function"
"2884","ENSMUSG00000068335",1.88676231552951,2.1958064107483,7.61340750310186e-22,"Dok1","docking protein 1","13448","GO:0000165","MAPK cascade"
"2883","ENSMUSG00000068323",1.17991489022532,1.8743415220786,3.70261902944502e-08,"Slc4a5","solute carrier family 4, sodium bicarbonate cotransporter, member 5","232156","GO:0002064","epithelial cell development"
"2879","ENSMUSG00000068184",-0.739209534207551,4.68097437995202,9.98400868275259e-07,"Ndufaf2","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 2","75597","GO:0005739","mitochondrion"
"2877","ENSMUSG00000068129",5.97955870186072,2.09117745534344,2.12063351778636e-73,"Cst7","cystatin F (leukocystatin)","13011","GO:0004869","cysteine-type endopeptidase inhibitor activity"
"2876","ENSMUSG00000068122",-0.9678867129212,2.4753841154132,2.32619312832222e-10,"Agtr2","angiotensin II receptor, type 2","11609","GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin"
"2874","ENSMUSG00000067889",-0.63379711600686,7.13765982619547,2.07018199127963e-07,"Sptbn2","spectrin beta, non-erythrocytic 2","20743","GO:0000139","Golgi membrane"
"2872","ENSMUSG00000067786",0.674361533138576,6.61977092048759,1.80041432117204e-05,"Nnat","neuronatin","18111","GO:0005737","cytoplasm"
"2871","ENSMUSG00000067586",1.19989457485611,3.44742739033503,1.17293278456754e-07,"S1pr3","sphingosine-1-phosphate receptor 3","13610","GO:0001816","cytokine production"
"2870","ENSMUSG00000067377",0.522289763536679,4.61564523239728,7.77799819592386e-06,"Tspan6","tetraspanin 6","56496","GO:0004871","signal transducer activity"
"2868","ENSMUSG00000067279",0.952661005501765,6.68577488753398,9.36018525944096e-15,"Ppp1r3c","protein phosphatase 1, regulatory (inhibitor) subunit 3C","53412","GO:0004721","phosphoprotein phosphatase activity"
"2866","ENSMUSG00000067212",2.15617796264498,4.00668600724415,3.41118006069793e-17,"H2-T23","histocompatibility 2, T region locus 23","15040","GO:0001916","positive regulation of T cell mediated cytotoxicity"
"2864","ENSMUSG00000067081",-0.646646590483996,1.24757291207691,0.00231024971687097,"Asb18","ankyrin repeat and SOCS box-containing 18","208372","GO:0000151","ubiquitin ligase complex"
"2861","ENSMUSG00000066760",0.60828783992269,0.58742825566857,0.0069502381797634,"Psg16","pregnancy specific glycoprotein 16","26436","GO:0003674","molecular_function"
"2857","ENSMUSG00000066438",-0.947049417809229,4.50040952535901,8.91214716757016e-16,"Plekhd1","pleckstrin homology domain containing, family D (with coiled-coil domains) member 1","217682","GO:0003674","molecular_function"
"2856","ENSMUSG00000066363",3.09452985884763,0.542150942638663,7.02354253774666e-12,"Serpina3f","serine (or cysteine) peptidase inhibitor, clade A, member 3F","238393","GO:0004867","serine-type endopeptidase inhibitor activity"
"2853","ENSMUSG00000066043",0.715587695924294,5.51784377404934,2.97188893300989e-06,"Phactr4","phosphatase and actin regulator 4","100169","GO:0001755","neural crest cell migration"
"2849","ENSMUSG00000064373",0.888532563025186,10.2181168607156,1.52294097314277e-14,"Selenop","selenoprotein P","20363","GO:0001887","selenium compound metabolic process"
"2846","ENSMUSG00000064329",-0.689093473879734,7.98926972135098,6.61974654015355e-09,"Scn1a","sodium channel, voltage-gated, type I, alpha","20265","GO:0001508","action potential"
"2844","ENSMUSG00000064302",-0.580627580470558,6.85920023438727,6.06034585682794e-09,"Clasp1","CLIP associating protein 1","76707","GO:0000226","microtubule cytoskeleton organization"
"2843","ENSMUSG00000064267",2.75765782637879,1.78559756687474,3.50116578606999e-24,"Hvcn1","hydrogen voltage-gated channel 1","74096","GO:0005216","ion channel activity"
"2841","ENSMUSG00000064246",0.650553293204622,5.40544050756551,2.11721293067539e-06,"Chil1","chitinase-like 1","12654","GO:0005576","extracellular region"
"2840","ENSMUSG00000064225",-0.838102866836523,5.96648763281142,1.1824490119782e-15,"Paqr9","progestin and adipoQ receptor family member IX","75552","GO:0003707","steroid hormone receptor activity"
"2839","ENSMUSG00000064215",1.17793530153881,5.82086533993141,1.87176051843942e-15,"Ifi27","interferon, alpha-inducible protein 27","52668","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2838","ENSMUSG00000064210",0.83443944735867,5.38084848436095,6.83151740142078e-13,"Ano6","anoctamin 6","105722","GO:0002407","dendritic cell chemotaxis"
"2835","ENSMUSG00000064120",0.836929941660587,3.58306242142712,1.63665718032455e-08,"Mocs1","molybdenum cofactor synthesis 1","56738","GO:0000166","nucleotide binding"
"2833","ENSMUSG00000064023",1.64720044520271,1.18999288379335,2.24004222137636e-05,"Klk8","kallikrein related-peptidase 8","259277","GO:0004252","serine-type endopeptidase activity"
"2831","ENSMUSG00000063796",-0.924975776607813,4.0051951178951,0.00287681040174314,"Slc22a8","solute carrier family 22 (organic anion transporter), member 8","19879","GO:0005080","protein kinase C binding"
